name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
East University Drive,536,436794679,351,358,1,77.48,2,64,,secondary,4,"LINESTRING (-111.9262430 33.4220288, -111.9261170 33.4220290, -111.9257780 33.4220296, -111.9256100 33.4220299, -111.9254096 33.4220303)",auto,1,0,,
East University Drive,537,436794679,358,351,1,77.48,5,64,,secondary,4,"LINESTRING (-111.9254096 33.4220303, -111.9256100 33.4220299, -111.9257780 33.4220296, -111.9261170 33.4220290, -111.9262430 33.4220288)",auto,1,0,,
East University Drive,538,436794680,359,215,1,87.07,4,56,,secondary,4,"LINESTRING (-111.9390184 33.4219833, -111.9393277 33.4219821, -111.9393949 33.4219819, -111.9398577 33.4219804, -111.9399390 33.4219356)",auto,0,0,,
East University Drive,539,436794681,360,361,1,59.81,2,56,,secondary,4,"LINESTRING (-111.9276681 33.4220143, -111.9277984 33.4220541, -111.9282337 33.4220497, -111.9282791 33.4220058)",auto,0,0,,
West University Drive,540,436794695,362,363,1,59.76,3,56,,primary,3,"LINESTRING (-111.9417462 33.4219298, -111.9417698 33.4219298, -111.9421430 33.4219292, -111.9422926 33.4219290, -111.9423681 33.4219283, -111.9423890 33.4219281)",auto,1,0,,
West University Drive,541,436794695,363,362,1,59.76,2,56,,primary,3,"LINESTRING (-111.9423890 33.4219281, -111.9423681 33.4219283, -111.9422926 33.4219290, -111.9421430 33.4219292, -111.9417698 33.4219298, -111.9417462 33.4219298)",auto,1,0,,
West University Drive,542,436794696,364,0,1,47.69,2,56,,primary,3,"LINESTRING (-111.9407478 33.4219322, -111.9412608 33.4219305)",auto,1,0,,
West University Drive,543,436794696,0,364,1,47.69,2,56,,primary,3,"LINESTRING (-111.9412608 33.4219305, -111.9407478 33.4219322)",auto,1,0,,
West University Drive,544,436794696,0,362,1,45.13,2,56,,primary,3,"LINESTRING (-111.9412608 33.4219305, -111.9417462 33.4219298)",auto,1,0,,
West University Drive,545,436794696,362,0,1,45.13,2,56,,primary,3,"LINESTRING (-111.9417462 33.4219298, -111.9412608 33.4219305)",auto,1,0,,
West University Drive,546,436794698,363,365,1,45.03,2,64,,primary,3,"LINESTRING (-111.9423890 33.4219281, -111.9425074 33.4219274, -111.9428734 33.4219273)",auto,1,0,,
West University Drive,547,436794698,365,363,1,45.03,3,64,,primary,3,"LINESTRING (-111.9428734 33.4219273, -111.9425074 33.4219274, -111.9423890 33.4219281)",auto,1,0,,
West University Drive,548,436794701,54,366,1,57.72,2,56,,primary,3,"LINESTRING (-111.9400800 33.4219347, -111.9401712 33.4219341, -111.9402869 33.4219337, -111.9405740 33.4219291, -111.9407008 33.4219319)",auto,1,0,,
West University Drive,549,436794701,366,54,1,57.72,4,56,,primary,3,"LINESTRING (-111.9407008 33.4219319, -111.9405740 33.4219291, -111.9402869 33.4219337, -111.9401712 33.4219341, -111.9400800 33.4219347)",auto,1,0,,
West University Drive,550,436794701,366,364,1,4.37,2,56,,primary,3,"LINESTRING (-111.9407008 33.4219319, -111.9407478 33.4219322)",auto,1,0,,
West University Drive,551,436794701,364,366,1,4.37,4,56,,primary,3,"LINESTRING (-111.9407478 33.4219322, -111.9407008 33.4219319)",auto,1,0,,
West University Drive,552,436794710,367,368,1,53.54,2,64,,primary,3,"LINESTRING (-111.9436000 33.4218526, -111.9435704 33.4218532, -111.9433979 33.4218641, -111.9431659 33.4218786, -111.9430383 33.4219283)",auto,0,0,,
East Broadway Road,553,436940270,291,369,1,56.19,3,,,secondary,4,"LINESTRING (-111.9397600 33.4074084, -111.9396794 33.4074093, -111.9396683 33.4074095, -111.9391558 33.4074189)",auto,1,0,,
East Broadway Road,554,436940270,369,291,1,56.19,4,,,secondary,4,"LINESTRING (-111.9391558 33.4074189, -111.9396683 33.4074095, -111.9396794 33.4074093, -111.9397600 33.4074084)",auto,1,0,,
East Broadway Road,555,436940271,370,105,1,45.38,2,,,secondary,4,"LINESTRING (-111.9349040 33.4074493, -111.9347950 33.4074501, -111.9344160 33.4074528)",auto,1,0,,
East Broadway Road,556,436940271,105,370,1,45.38,3,,,secondary,4,"LINESTRING (-111.9344160 33.4074528, -111.9347950 33.4074501, -111.9349040 33.4074493)",auto,1,0,,
East Broadway Road,557,436940272,371,370,1,47.77,3,,,secondary,4,"LINESTRING (-111.9354177 33.4074426, -111.9350033 33.4074493, -111.9349040 33.4074493)",auto,1,0,,
East Broadway Road,558,436940272,370,371,1,47.77,2,,,secondary,4,"LINESTRING (-111.9349040 33.4074493, -111.9350033 33.4074493, -111.9354177 33.4074426)",auto,1,0,,
East Broadway Road,559,436940273,372,373,1,40.92,3,,,secondary,4,"LINESTRING (-111.9389839 33.4074225, -111.9389207 33.4074219, -111.9385439 33.4074173)",auto,1,0,,
East Broadway Road,560,436940273,373,372,1,40.92,2,,,secondary,4,"LINESTRING (-111.9385439 33.4074173, -111.9389207 33.4074219, -111.9389839 33.4074225)",auto,1,0,,
South Mill Avenue,561,436940278,374,290,1,68.78,4,56,,secondary,4,"LINESTRING (-111.9398844 33.4080275, -111.9398762 33.4075378, -111.9398760 33.4075234, -111.9398740 33.4074072)",auto,0,0,,
West Broadway Road,562,436940284,290,375,1,24.32,2,,,secondary,4,"LINESTRING (-111.9398740 33.4074072, -111.9400050 33.4074057, -111.9400175 33.4074056, -111.9401355 33.4074051)",auto,1,0,,
West Broadway Road,563,436940284,375,290,1,24.32,5,,,secondary,4,"LINESTRING (-111.9401355 33.4074051, -111.9400175 33.4074056, -111.9400050 33.4074057, -111.9398740 33.4074072)",auto,1,0,,
East Apache Boulevard,564,436942346,376,311,1,120.38,2,56,,primary,3,"LINESTRING (-111.9176980 33.4148781, -111.9183604 33.4148625, -111.9185314 33.4148585, -111.9186833 33.4148581, -111.9188720 33.4148577, -111.9189380 33.4148597, -111.9189923 33.4148614)",auto,0,0,,
East Apache Boulevard,565,436942347,377,376,1,92.64,3,56,,primary,3,"LINESTRING (-111.9167018 33.4148707, -111.9171391 33.4148805, -111.9175771 33.4148788, -111.9176980 33.4148781)",auto,0,0,,
East University Drive,566,436942349,274,378,1,27.15,2,64,,secondary,4,"LINESTRING (-111.9090920 33.4219820, -111.9089329 33.4219837, -111.9089172 33.4219839, -111.9088000 33.4219851)",auto,1,0,,
East University Drive,567,436942349,378,274,1,27.15,5,64,,secondary,4,"LINESTRING (-111.9088000 33.4219851, -111.9089172 33.4219839, -111.9089329 33.4219837, -111.9090920 33.4219820)",auto,1,0,,
South McClintock Drive,568,436942351,164,379,1,30.49,3,64,,secondary,4,"LINESTRING (-111.9091030 33.4174837, -111.9091040 33.4174049, -111.9091070 33.4172087)",auto,1,0,,
South McClintock Drive,569,436942351,379,164,1,30.49,3,64,,secondary,4,"LINESTRING (-111.9091070 33.4172087, -111.9091040 33.4174049, -111.9091030 33.4174837)",auto,1,0,,
South McClintock Drive,570,436942353,380,164,1,32.56,4,64,,secondary,4,"LINESTRING (-111.9091035 33.4177774, -111.9091023 33.4175627, -111.9091030 33.4174837)",auto,1,0,,
South McClintock Drive,571,436942353,164,380,1,32.56,2,64,,secondary,4,"LINESTRING (-111.9091030 33.4174837, -111.9091023 33.4175627, -111.9091035 33.4177774)",auto,1,0,,
South McClintock Drive,572,436942354,233,381,1,24.07,3,64,,secondary,4,"LINESTRING (-111.9090248 33.4212419, -111.9090227 33.4214590)",auto,0,0,,
South McClintock Drive,573,436942356,282,382,1,55.34,3,64,,secondary,4,"LINESTRING (-111.9091140 33.4146219, -111.9091131 33.4145185, -111.9091097 33.4141228)",auto,1,0,,
South McClintock Drive,574,436942356,382,282,1,55.34,4,64,,secondary,4,"LINESTRING (-111.9091097 33.4141228, -111.9091131 33.4145185, -111.9091140 33.4146219)",auto,1,0,,
South McClintock Drive,575,436942357,381,275,1,42.72,5,64,,secondary,4,"LINESTRING (-111.9090227 33.4214590, -111.9090209 33.4216454, -111.9090932 33.4218349)",auto,0,0,,
South McClintock Drive,576,436942358,110,14,1,60.96,3,64,,secondary,4,"LINESTRING (-111.9090775 33.4195301, -111.9090835 33.4189803)",auto,1,0,,
South McClintock Drive,577,436942358,14,110,1,60.96,2,64,,secondary,4,"LINESTRING (-111.9090835 33.4189803, -111.9090775 33.4195301)",auto,1,0,,
South McClintock Drive,578,436942358,14,139,1,87.21,3,64,,secondary,4,"LINESTRING (-111.9090835 33.4189803, -111.9090926 33.4185288, -111.9090991 33.4183140, -111.9091033 33.4181939)",auto,1,0,,
South McClintock Drive,579,436942358,139,14,1,87.21,2,64,,secondary,4,"LINESTRING (-111.9091033 33.4181939, -111.9090991 33.4183140, -111.9090926 33.4185288, -111.9090835 33.4189803)",auto,1,0,,
South McClintock Drive,580,436942358,139,380,1,46.18,3,64,,secondary,4,"LINESTRING (-111.9091033 33.4181939, -111.9091030 33.4180568, -111.9091035 33.4177774)",auto,1,0,,
South McClintock Drive,581,436942358,380,139,1,46.18,2,64,,secondary,4,"LINESTRING (-111.9091035 33.4177774, -111.9091030 33.4180568, -111.9091033 33.4181939)",auto,1,0,,
South McClintock Drive,582,436942359,285,282,1,23.66,3,64,,secondary,4,"LINESTRING (-111.9091130 33.4148353, -111.9091137 33.4147648, -111.9091139 33.4146994, -111.9091140 33.4146219)",auto,1,0,,
South McClintock Drive,583,436942359,282,285,1,23.66,3,64,,secondary,4,"LINESTRING (-111.9091140 33.4146219, -111.9091139 33.4146994, -111.9091137 33.4147648, -111.9091130 33.4148353)",auto,1,0,,
South McClintock Drive,584,436942361,379,48,1,40.45,3,64,,secondary,4,"LINESTRING (-111.9091070 33.4172087, -111.9091100 33.4169677, -111.9091114 33.4168439)",auto,1,0,,
South McClintock Drive,585,436942361,48,379,1,40.45,2,64,,secondary,4,"LINESTRING (-111.9091114 33.4168439, -111.9091100 33.4169677, -111.9091070 33.4172087)",auto,1,0,,
South McClintock Drive,586,436942361,48,169,1,76.45,3,64,,secondary,4,"LINESTRING (-111.9091114 33.4168439, -111.9091131 33.4164713, -111.9091170 33.4161544)",auto,1,0,,
South McClintock Drive,587,436942361,169,48,1,76.45,2,64,,secondary,4,"LINESTRING (-111.9091170 33.4161544, -111.9091131 33.4164713, -111.9091114 33.4168439)",auto,1,0,,
South McClintock Drive,588,436942361,169,383,1,86.52,3,64,,secondary,4,"LINESTRING (-111.9091170 33.4161544, -111.9091160 33.4158255, -111.9091151 33.4155410, -111.9091148 33.4154534, -111.9091146 33.4153740)",auto,1,0,,
South McClintock Drive,589,436942361,383,169,1,86.52,2,64,,secondary,4,"LINESTRING (-111.9091146 33.4153740, -111.9091148 33.4154534, -111.9091151 33.4155410, -111.9091160 33.4158255, -111.9091170 33.4161544)",auto,1,0,,
South McClintock Drive,590,436942362,383,285,1,59.72,5,64,,secondary,4,"LINESTRING (-111.9091146 33.4153740, -111.9091144 33.4153168, -111.9091141 33.4151788, -111.9091141 33.4151634, -111.9091133 33.4149311, -111.9091130 33.4148353)",auto,1,0,,
South McClintock Drive,591,436942362,285,383,1,59.72,2,64,,secondary,4,"LINESTRING (-111.9091130 33.4148353, -111.9091133 33.4149311, -111.9091141 33.4151634, -111.9091141 33.4151788, -111.9091144 33.4153168, -111.9091146 33.4153740)",auto,1,0,,
South Rural Road,592,436942363,384,385,1,219.88,3,56,,primary,3,"LINESTRING (-111.9262882 33.4105131, -111.9262889 33.4107968, -111.9262893 33.4109526, -111.9262897 33.4110862, -111.9262900 33.4111847, -111.9262934 33.4122998, -111.9262937 33.4124064, -111.9262942 33.4124964)",auto,1,0,,
South Rural Road,593,436942363,385,384,1,219.88,3,56,,primary,3,"LINESTRING (-111.9262942 33.4124964, -111.9262937 33.4124064, -111.9262934 33.4122998, -111.9262900 33.4111847, -111.9262897 33.4110862, -111.9262893 33.4109526, -111.9262889 33.4107968, -111.9262882 33.4105131)",auto,1,0,,
South Rural Road,594,436942364,386,387,1,17.5,3,56,,primary,3,"LINESTRING (-111.9262955 33.4184244, -111.9262944 33.4185822)",auto,1,0,,
South Rural Road,595,436942364,387,386,1,17.5,3,56,,primary,3,"LINESTRING (-111.9262944 33.4185822, -111.9262955 33.4184244)",auto,1,0,,
South Rural Road,596,436942365,388,389,1,97.17,3,,,primary,3,"LINESTRING (-111.9262936 33.4155005, -111.9262944 33.4155570, -111.9262974 33.4159902, -111.9263002 33.4162330, -111.9263007 33.4163769)",auto,1,0,,
South Rural Road,597,436942365,389,388,1,97.17,3,,,primary,3,"LINESTRING (-111.9263007 33.4163769, -111.9263002 33.4162330, -111.9262974 33.4159902, -111.9262944 33.4155570, -111.9262936 33.4155005)",auto,1,0,,
South Rural Road,598,436942367,390,391,1,19.91,3,56,,primary,3,"LINESTRING (-111.9262999 33.4173616, -111.9263000 33.4175412)",auto,1,0,,
South Rural Road,599,436942367,391,390,1,19.91,3,56,,primary,3,"LINESTRING (-111.9263000 33.4175412, -111.9262999 33.4173616)",auto,1,0,,
South Rural Road,600,436942368,181,322,1,14.98,3,56,,primary,3,"LINESTRING (-111.9262920 33.4146937, -111.9262906 33.4147355, -111.9262884 33.4148022, -111.9262852 33.4148286)",auto,1,0,,
South Rural Road,601,436942368,322,181,1,14.98,3,56,,primary,3,"LINESTRING (-111.9262852 33.4148286, -111.9262884 33.4148022, -111.9262906 33.4147355, -111.9262920 33.4146937)",auto,1,0,,
South Rural Road,602,436942369,392,390,1,58.03,3,56,,primary,3,"LINESTRING (-111.9263030 33.4168382, -111.9263029 33.4169296, -111.9263016 33.4171287, -111.9262999 33.4173616)",auto,1,0,,
South Rural Road,603,436942369,390,392,1,58.03,4,56,,primary,3,"LINESTRING (-111.9262999 33.4173616, -111.9263016 33.4171287, -111.9263029 33.4169296, -111.9263030 33.4168382)",auto,1,0,,
South Rural Road,604,436942371,393,350,1,8.04,6,56,,primary,3,"LINESTRING (-111.9264060 33.4221000, -111.9264070 33.4220275)",auto,0,0,,
South Rural Road,605,436942372,387,394,1,61.57,4,56,,primary,3,"LINESTRING (-111.9262944 33.4185822, -111.9262975 33.4190282, -111.9262960 33.4191375)",auto,1,0,,
South Rural Road,606,436942372,394,387,1,61.57,3,56,,primary,3,"LINESTRING (-111.9262960 33.4191375, -111.9262975 33.4190282, -111.9262944 33.4185822)",auto,1,0,,
South Rural Road,607,436942373,395,396,1,5.22,3,56,,primary,3,"LINESTRING (-111.9262989 33.4202366, -111.9263000 33.4202837)",auto,1,0,,
South Rural Road,608,436942373,396,395,1,5.22,3,56,,primary,3,"LINESTRING (-111.9263000 33.4202837, -111.9262989 33.4202366)",auto,1,0,,
South Rural Road,609,436942374,397,398,1,3.33,5,56,,primary,3,"LINESTRING (-111.9262948 33.4140912, -111.9262947 33.4141212)",auto,1,0,,
South Rural Road,610,436942374,398,397,1,3.33,3,56,,primary,3,"LINESTRING (-111.9262947 33.4141212, -111.9262948 33.4140912)",auto,1,0,,
South Rural Road,611,436942376,394,239,1,44.95,3,56,,primary,3,"LINESTRING (-111.9262960 33.4191375, -111.9262973 33.4192711, -111.9262990 33.4195429)",auto,1,0,,
South Rural Road,612,436942376,239,394,1,44.95,3,56,,primary,3,"LINESTRING (-111.9262990 33.4195429, -111.9262973 33.4192711, -111.9262960 33.4191375)",auto,1,0,,
South Rural Road,613,436942377,399,400,1,59.78,4,56,,primary,3,"LINESTRING (-111.9263916 33.4208903, -111.9263890 33.4207332, -111.9263871 33.4206018, -111.9263019 33.4203615)",auto,0,0,,
South Rural Road,614,436942380,401,351,1,66.65,5,56,,primary,3,"LINESTRING (-111.9262395 33.4214276, -111.9262403 33.4216218, -111.9262420 33.4218810, -111.9262430 33.4220288)",auto,0,0,,
South Rural Road,615,436942381,322,388,1,74.5,3,,,primary,3,"LINESTRING (-111.9262852 33.4148286, -111.9262842 33.4149181, -111.9262865 33.4150708, -111.9262876 33.4151408, -111.9262895 33.4152234, -111.9262909 33.4153155, -111.9262927 33.4154363, -111.9262936 33.4155005)",auto,1,0,,
South Rural Road,616,436942381,388,322,1,74.5,5,,,primary,3,"LINESTRING (-111.9262936 33.4155005, -111.9262927 33.4154363, -111.9262909 33.4153155, -111.9262895 33.4152234, -111.9262876 33.4151408, -111.9262865 33.4150708, -111.9262842 33.4149181, -111.9262852 33.4148286)",auto,1,0,,
South Rural Road,617,436942382,389,392,1,51.14,4,,,primary,3,"LINESTRING (-111.9263007 33.4163769, -111.9263017 33.4165401, -111.9263029 33.4167356, -111.9263030 33.4168382)",auto,1,0,,
South Rural Road,618,436942382,392,389,1,51.14,3,,,primary,3,"LINESTRING (-111.9263030 33.4168382, -111.9263029 33.4167356, -111.9263017 33.4165401, -111.9263007 33.4163769)",auto,1,0,,
South Rural Road,619,436942384,391,386,1,97.92,3,56,,primary,3,"LINESTRING (-111.9263000 33.4175412, -111.9262997 33.4175971, -111.9262995 33.4177493, -111.9262994 33.4177845, -111.9262991 33.4178889, -111.9262985 33.4179757, -111.9262981 33.4180334, -111.9262955 33.4184244)",auto,1,0,,
South Rural Road,620,436942384,386,391,1,97.92,3,56,,primary,3,"LINESTRING (-111.9262955 33.4184244, -111.9262981 33.4180334, -111.9262985 33.4179757, -111.9262991 33.4178889, -111.9262994 33.4177845, -111.9262995 33.4177493, -111.9262997 33.4175971, -111.9263000 33.4175412)",auto,1,0,,
South Rural Road,621,436942385,350,399,1,126.09,3,56,,primary,3,"LINESTRING (-111.9264070 33.4220275, -111.9264048 33.4218739, -111.9263973 33.4213363, -111.9263916 33.4208903)",auto,0,0,,
South Rural Road,622,436942386,400,107,1,68.94,3,56,,primary,3,"LINESTRING (-111.9263019 33.4203615, -111.9262331 33.4205950, -111.9262379 33.4209763)",auto,0,0,,
South Rural Road,623,436942386,107,402,1,20.41,3,56,,primary,3,"LINESTRING (-111.9262379 33.4209763, -111.9262382 33.4210663, -111.9262383 33.4211604)",auto,0,0,,
South Rural Road,624,436942387,351,403,1,7.9,3,56,,primary,3,"LINESTRING (-111.9262430 33.4220288, -111.9262421 33.4221000)",auto,0,0,,
East Broadway Road,625,436943711,404,405,1,146.46,3,72,,secondary,4,"LINESTRING (-111.9154379 33.4075755, -111.9165404 33.4075758, -111.9170130 33.4075760)",auto,0,0,,
East Broadway Road,626,436943712,406,407,1,55.65,4,72,,secondary,4,"LINESTRING (-111.9106315 33.4075710, -111.9112300 33.4075712)",auto,0,0,,
East Broadway Road,627,436943716,408,409,1,79.82,3,64,,secondary,4,"LINESTRING (-111.9252008 33.4074445, -111.9243424 33.4074438)",auto,0,0,,
East Broadway Road,628,436943717,410,404,1,56.33,4,72,,secondary,4,"LINESTRING (-111.9148321 33.4075753, -111.9154379 33.4075755)",auto,0,0,,
East Broadway Road,629,436943718,411,412,1,121.36,3,72,,secondary,4,"LINESTRING (-111.9112310 33.4074387, -111.9099258 33.4074356)",auto,0,0,,
East Broadway Road,630,436943719,413,414,1,58.87,4,72,,secondary,4,"LINESTRING (-111.9126153 33.4075737, -111.9132484 33.4075751)",auto,0,0,,
East Broadway Road,631,436943720,415,416,1,108.35,3,72,,secondary,4,"LINESTRING (-111.9195397 33.4074443, -111.9195076 33.4074443, -111.9183745 33.4074446)",auto,0,0,,
East Broadway Road,632,436943721,417,408,1,28.1,4,64,,secondary,4,"LINESTRING (-111.9255030 33.4074447, -111.9252008 33.4074445)",auto,0,0,,
East Broadway Road,633,436943722,418,235,1,45.27,3,64,,secondary,4,"LINESTRING (-111.9251976 33.4075685, -111.9256844 33.4075643)",auto,0,0,,
East Broadway Road,634,436943723,419,420,1,89.83,3,72,,secondary,4,"LINESTRING (-111.9209405 33.4074439, -111.9199744 33.4074441)",auto,0,0,,
East Broadway Road,635,436943724,421,422,1,58.38,4,72,,secondary,4,"LINESTRING (-111.9219839 33.4075771, -111.9224770 33.4075785, -111.9226118 33.4075789)",auto,0,0,,
East Broadway Road,636,436943725,423,418,1,39.4,4,64,,secondary,4,"LINESTRING (-111.9247739 33.4075717, -111.9249673 33.4075702, -111.9251976 33.4075685)",auto,0,0,,
East Broadway Road,637,436943726,420,415,1,40.42,4,72,,secondary,4,"LINESTRING (-111.9199744 33.4074441, -111.9196300 33.4074443, -111.9195397 33.4074443)",auto,0,0,,
East Broadway Road,638,436943727,409,280,1,61.56,4,64,,secondary,4,"LINESTRING (-111.9243424 33.4074438, -111.9242470 33.4074437, -111.9240645 33.4074436, -111.9236803 33.4074433)",auto,0,0,,
East Broadway Road,639,436943728,424,419,1,44.44,4,72,,secondary,4,"LINESTRING (-111.9214184 33.4074444, -111.9209405 33.4074439)",auto,0,0,,
East Broadway Road,640,436943729,425,52,1,58.75,4,72,,secondary,4,"LINESTRING (-111.9138803 33.4074410, -111.9132485 33.4074407)",auto,0,0,,
East Broadway Road,641,436943730,426,421,1,96.9,3,72,,secondary,4,"LINESTRING (-111.9209418 33.4075741, -111.9218080 33.4075766, -111.9219839 33.4075771)",auto,0,0,,
East Broadway Road,642,436943731,30,424,1,111.25,3,72,,secondary,4,"LINESTRING (-111.9226148 33.4074455, -111.9224879 33.4074454, -111.9220494 33.4074450, -111.9218832 33.4074448, -111.9214184 33.4074444)",auto,0,0,,
East Broadway Road,643,436943732,427,132,1,40.77,4,64,,secondary,4,"LINESTRING (-111.9232831 33.4075793, -111.9237216 33.4075795)",auto,0,0,,
East Broadway Road,644,436943733,428,429,1,55.19,4,72,,secondary,4,"LINESTRING (-111.9189369 33.4075769, -111.9195304 33.4075772)",auto,0,0,,
East Broadway Road,645,436943734,132,423,1,97.85,3,64,,secondary,4,"LINESTRING (-111.9237216 33.4075795, -111.9243352 33.4075748, -111.9246947 33.4075721, -111.9247739 33.4075717)",auto,0,0,,
East Broadway Road,646,436943735,241,425,1,147.43,3,72,,secondary,4,"LINESTRING (-111.9154658 33.4074418, -111.9138803 33.4074410)",auto,0,0,,
East Broadway Road,647,436943736,281,30,1,42.59,4,64,,secondary,4,"LINESTRING (-111.9230728 33.4074436, -111.9227493 33.4074449, -111.9226148 33.4074455)",auto,0,0,,
East Broadway Road,648,436943737,422,427,1,62.42,3,64,,secondary,4,"LINESTRING (-111.9226118 33.4075789, -111.9227543 33.4075790, -111.9232831 33.4075793)",auto,0,0,,
East Broadway Road,649,436943738,430,426,1,43.17,4,72,,secondary,4,"LINESTRING (-111.9204775 33.4075777, -111.9205153 33.4075774, -111.9209418 33.4075741)",auto,0,0,,
East Broadway Road,650,436943739,429,430,1,88.07,3,72,,secondary,4,"LINESTRING (-111.9195304 33.4075772, -111.9204775 33.4075777)",auto,0,0,,
East Broadway Road,651,436943740,431,241,1,62.24,4,72,,secondary,4,"LINESTRING (-111.9161352 33.4074426, -111.9154658 33.4074418)",auto,0,0,,
East Broadway Road,652,436943741,52,432,1,123.11,3,72,,secondary,4,"LINESTRING (-111.9132485 33.4074407, -111.9119863 33.4074382, -111.9119245 33.4074381)",auto,0,0,,
East Broadway Road,653,436943742,236,417,1,73.22,3,64,,secondary,4,"LINESTRING (-111.9262770 33.4075074, -111.9260893 33.4074483, -111.9260796 33.4074452, -111.9255030 33.4074447)",auto,0,0,,
East Broadway Road,654,436943743,433,406,1,141.94,3,72,,secondary,4,"LINESTRING (-111.9091050 33.4075706, -111.9093200 33.4075705, -111.9099239 33.4075707, -111.9101045 33.4075708, -111.9106315 33.4075710)",auto,0,0,,
East Broadway Road,655,436943744,414,410,1,147.26,3,72,,secondary,4,"LINESTRING (-111.9132484 33.4075751, -111.9142636 33.4075751, -111.9148321 33.4075753)",auto,0,0,,
East Broadway Road,656,436943745,434,236,1,67.38,4,64,,secondary,4,"LINESTRING (-111.9270016 33.4075087, -111.9269030 33.4075085, -111.9268280 33.4075084, -111.9267748 33.4075083, -111.9264910 33.4075078, -111.9262770 33.4075074)",auto,1,0,,
East Broadway Road,657,436943745,236,434,1,67.38,2,64,,secondary,4,"LINESTRING (-111.9262770 33.4075074, -111.9264910 33.4075078, -111.9267748 33.4075083, -111.9268280 33.4075084, -111.9269030 33.4075085, -111.9270016 33.4075087)",auto,1,0,,
East Broadway Road,658,436943746,435,433,1,28.36,5,72,,secondary,4,"LINESTRING (-111.9088000 33.4075691, -111.9089370 33.4075696, -111.9091050 33.4075706)",auto,0,0,,
East Broadway Road,659,436943747,416,243,1,62.9,4,72,,secondary,4,"LINESTRING (-111.9183745 33.4074446, -111.9178452 33.4074447, -111.9176980 33.4074448)",auto,0,0,,
East Broadway Road,660,436943749,405,436,1,63.55,4,72,,secondary,4,"LINESTRING (-111.9170130 33.4075760, -111.9175649 33.4075762, -111.9176965 33.4075762)",auto,0,0,,
East Broadway Road,661,436943750,412,278,1,76.33,5,72,,secondary,4,"LINESTRING (-111.9099258 33.4074356, -111.9092941 33.4074341, -111.9091050 33.4074308)",auto,0,0,,
East Broadway Road,662,436943751,436,428,1,115.34,3,72,,secondary,4,"LINESTRING (-111.9176965 33.4075762, -111.9178237 33.4075763, -111.9186086 33.4075767, -111.9189369 33.4075769)",auto,0,0,,
East Broadway Road,663,436943752,432,411,1,64.48,4,72,,secondary,4,"LINESTRING (-111.9119245 33.4074381, -111.9118568 33.4074380, -111.9117427 33.4074381, -111.9112310 33.4074387)",auto,0,0,,
East Broadway Road,664,436943753,407,413,1,128.81,3,72,,secondary,4,"LINESTRING (-111.9112300 33.4075712, -111.9115183 33.4075712, -111.9119914 33.4075723, -111.9122351 33.4075729, -111.9126153 33.4075737)",auto,0,0,,
East Broadway Road,665,436943754,243,431,1,145.32,3,72,,secondary,4,"LINESTRING (-111.9176980 33.4074448, -111.9175622 33.4074453, -111.9170024 33.4074442, -111.9168132 33.4074435, -111.9161352 33.4074426)",auto,0,0,,
South McClintock Drive,666,436943756,437,438,1,32.87,4,64,,secondary,4,"LINESTRING (-111.9091088 33.4085182, -111.9091073 33.4083210, -111.9091072 33.4082789, -111.9091078 33.4082217)",auto,1,0,,
South McClintock Drive,667,436943756,438,437,1,32.87,2,64,,secondary,4,"LINESTRING (-111.9091078 33.4082217, -111.9091072 33.4082789, -111.9091073 33.4083210, -111.9091088 33.4085182)",auto,1,0,,
South McClintock Drive,668,436943757,278,439,1,36.7,3,64,,secondary,4,"LINESTRING (-111.9091050 33.4074308, -111.9091120 33.4073446, -111.9091132 33.4071000)",auto,1,0,,
South McClintock Drive,669,436943757,439,278,1,36.7,4,64,,secondary,4,"LINESTRING (-111.9091132 33.4071000, -111.9091120 33.4073446, -111.9091050 33.4074308)",auto,1,0,,
South McClintock Drive,670,436943762,438,433,1,72.19,6,64,,secondary,4,"LINESTRING (-111.9091078 33.4082217, -111.9091068 33.4079194, -111.9091080 33.4076539, -111.9091050 33.4075706)",auto,1,0,,
South McClintock Drive,671,436943762,433,438,1,72.19,2,64,,secondary,4,"LINESTRING (-111.9091050 33.4075706, -111.9091080 33.4076539, -111.9091068 33.4079194, -111.9091078 33.4082217)",auto,1,0,,
South McClintock Drive,672,436943763,433,278,1,15.5,3,64,,secondary,4,"LINESTRING (-111.9091050 33.4075706, -111.9091050 33.4075134, -111.9091050 33.4074308)",auto,1,0,,
South McClintock Drive,673,436943763,278,433,1,15.5,3,64,,secondary,4,"LINESTRING (-111.9091050 33.4074308, -111.9091050 33.4075134, -111.9091050 33.4075706)",auto,1,0,,
South Rural Road,674,436943770,440,397,1,106.64,3,56,,primary,3,"LINESTRING (-111.9262984 33.4131293, -111.9262979 33.4132664, -111.9262972 33.4134638, -111.9262963 33.4137059, -111.9262961 33.4137476, -111.9262957 33.4138447, -111.9262948 33.4140912)",auto,1,0,,
South Rural Road,675,436943770,397,440,1,106.64,3,56,,primary,3,"LINESTRING (-111.9262948 33.4140912, -111.9262957 33.4138447, -111.9262961 33.4137476, -111.9262963 33.4137059, -111.9262972 33.4134638, -111.9262979 33.4132664, -111.9262984 33.4131293)",auto,1,0,,
